invoice_id,timestamp,day_of_week,hour,channel,zone,cashier_id,client_name,product_name,quantity,total_price,is_anulada,insumo_name,insumo_qty_used,context_event,weather
12314,2026-07-30 22:17:00,Jueves,22,Cliente al paso,Barrio Centro,Cajero_1,Cliente_117,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12315,2026-07-30 23:04:00,Jueves,23,Cliente al paso,Zona Oeste,Cajero_3_Anomalo,Cliente_102,Taco de Asada,3,5400.0,False,Carne de Res Asada (kg),0.30000000000000004,Día Comercial Estándar,Despejado
12316,2026-07-30 20:25:00,Jueves,20,Envío a domicilio,Zona Oeste,Cajero_1,Cliente_142,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
12317,2026-07-30 22:19:00,Jueves,22,Cliente al paso,Barrio Centro,Cajero_1,Cliente_101,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
12318,2026-07-30 21:08:00,Jueves,21,Cliente al paso,Zona Oeste,Cajero_2,Cliente_112,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
12319,2026-07-30 22:27:00,Jueves,22,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_135,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
12320,2026-07-30 23:11:00,Jueves,23,Cliente al paso,Barrio Centro,Cajero_2,Cliente_120,Taco al Pastor,3,4500.0,False,Carne Al Pastor (kg),0.30000000000000004,Día Comercial Estándar,Despejado
12321,2026-07-30 23:45:00,Jueves,23,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_137,Taco al Pastor,3,0.0,True,Carne Al Pastor (kg),0.30000000000000004,Día Comercial Estándar,Despejado
12322,2026-07-30 23:14:00,Jueves,23,Cliente al paso,Zona Sur,Cajero_2,Cliente_140,Taco de Barbacoa,3,5700.0,False,Carne de Barbacoa (kg),0.33,Día Comercial Estándar,Despejado
12323,2026-07-30 22:24:00,Jueves,22,Cliente al paso,Zona Oeste,Cajero_1,Cliente_101,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
12324,2026-07-30 22:23:00,Jueves,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_128,Quesadilla Especial,3,6600.0,False,Queso Muzzarella (kg),0.44999999999999996,Día Comercial Estándar,Despejado
12325,2026-07-30 21:41:00,Jueves,21,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_121,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12326,2026-07-30 22:45:00,Jueves,22,Cliente al paso,Zona Sur,Cajero_3_Anomalo,Cliente_108,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
12327,2026-07-30 22:31:00,Jueves,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_148,Taco de Asada,1,1800.0,False,Carne de Res Asada (kg),0.1,Día Comercial Estándar,Despejado
12328,2026-07-30 21:15:00,Jueves,21,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_141,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12329,2026-07-30 22:40:00,Jueves,22,Envío a domicilio,Zona Sur,Cajero_2,Cliente_129,Agua de Horchata Grande,3,2700.0,False,Bebidas (unidades),3.0,Día Comercial Estándar,Despejado
12330,2026-07-30 23:31:00,Jueves,23,Cliente al paso,Barrio Norte,Cajero_1,Cliente_108,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
12331,2026-07-30 21:15:00,Jueves,21,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_145,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
12332,2026-07-30 22:00:00,Jueves,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_129,Gaseosa en Lata,4,4800.0,False,Bebidas (unidades),4.0,Día Comercial Estándar,Despejado
12333,2026-07-30 21:15:00,Jueves,21,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_132,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
12334,2026-07-30 21:09:00,Jueves,21,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_129,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12335,2026-07-30 22:17:00,Jueves,22,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_127,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
12336,2026-07-30 20:59:00,Jueves,20,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_139,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
12337,2026-07-30 21:31:00,Jueves,21,Cliente al paso,Zona Oeste,Cajero_2,Cliente_128,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
12338,2026-07-30 20:41:00,Jueves,20,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_116,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
12339,2026-07-31 21:13:00,Viernes,21,Cliente al paso,Barrio Norte,Cajero_1,Cliente_112,Taco al Pastor,3,4500.0,False,Carne Al Pastor (kg),0.30000000000000004,Día Comercial Estándar,Despejado
12340,2026-07-31 22:05:00,Viernes,22,Cliente al paso,Zona Oeste,Cajero_1,Cliente_115,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
12341,2026-07-31 21:01:00,Viernes,21,Cliente al paso,Barrio Norte,Cajero_2,Cliente_140,Taco de Asada,1,1800.0,False,Carne de Res Asada (kg),0.1,Día Comercial Estándar,Despejado
12342,2026-07-31 21:09:00,Viernes,21,Cliente al paso,Barrio Centro,Cajero_1,Cliente_134,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
12343,2026-07-31 21:24:00,Viernes,21,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_119,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
12344,2026-07-31 20:27:00,Viernes,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_110,Taco de Asada,1,1800.0,False,Carne de Res Asada (kg),0.1,Día Comercial Estándar,Despejado
12345,2026-07-31 22:26:00,Viernes,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_119,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
12346,2026-07-31 21:03:00,Viernes,21,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_109,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12347,2026-07-31 20:20:00,Viernes,20,Envío a domicilio,Barrio Norte,Cajero_3_Anomalo,Cliente_119,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
12348,2026-07-31 22:09:00,Viernes,22,Envío a domicilio,Zona Oeste,Cajero_2,Cliente_149,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12349,2026-07-31 20:02:00,Viernes,20,Envío a domicilio,Zona Sur,Cajero_2,Cliente_VIP_Marta,Taco de Carnitas,3,5100.0,False,Carne de Cerdo Carnitas (kg),0.30000000000000004,Día Comercial Estándar,Despejado
12350,2026-07-31 21:52:00,Viernes,21,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_130,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
12351,2026-07-31 21:34:00,Viernes,21,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_121,Gaseosa en Lata,3,3600.0,False,Bebidas (unidades),3.0,Día Comercial Estándar,Despejado
12352,2026-07-31 20:49:00,Viernes,20,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_114,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
12353,2026-07-31 22:44:00,Viernes,22,Cliente al paso,Barrio Norte,Cajero_2,Cliente_125,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
12354,2026-07-31 22:29:00,Viernes,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_114,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12355,2026-07-31 22:06:00,Viernes,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_102,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12356,2026-07-31 21:19:00,Viernes,21,Envío a domicilio,Zona Sur,Cajero_2,Cliente_112,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12357,2026-07-31 20:11:00,Viernes,20,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_119,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12358,2026-07-31 23:52:00,Viernes,23,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_104,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
12359,2026-07-31 23:44:00,Viernes,23,Cliente al paso,Barrio Centro,Cajero_1,Cliente_138,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12360,2026-07-31 21:33:00,Viernes,21,Cliente al paso,Barrio Centro,Cajero_2,Cliente_127,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12361,2026-07-31 20:08:00,Viernes,20,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_117,Taco de Asada,4,7200.0,False,Carne de Res Asada (kg),0.4,Día Comercial Estándar,Despejado
12362,2026-07-31 20:33:00,Viernes,20,Envío a domicilio,Zona Oeste,Cajero_3_Anomalo,Cliente_125,Taco de Barbacoa,3,5700.0,False,Carne de Barbacoa (kg),0.33,Día Comercial Estándar,Despejado
12363,2026-07-31 23:47:00,Viernes,23,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_109,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
12364,2026-07-31 22:03:00,Viernes,22,Cliente al paso,Barrio Norte,Cajero_2,Cliente_122,Agua de Horchata Grande,3,2700.0,False,Bebidas (unidades),3.0,Día Comercial Estándar,Despejado
12365,2026-07-31 23:21:00,Viernes,23,Cliente al paso,Barrio Centro,Cajero_1,Cliente_121,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
12366,2026-07-31 22:07:00,Viernes,22,Cliente al paso,Barrio Centro,Cajero_1,Cliente_124,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
12367,2026-07-31 23:48:00,Viernes,23,Cliente al paso,Barrio Norte,Cajero_2,Cliente_148,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
12368,2026-07-31 23:48:00,Viernes,23,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_130,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
12369,2026-07-31 21:35:00,Viernes,21,Cliente al paso,Zona Sur,Cajero_2,Cliente_VIP_Juan,Quesadilla Especial,3,6600.0,False,Queso Muzzarella (kg),0.44999999999999996,Día Comercial Estándar,Despejado
12370,2026-07-31 22:50:00,Viernes,22,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_113,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12371,2026-07-31 21:15:00,Viernes,21,Cliente al paso,Barrio Centro,Cajero_1,Cliente_VIP_Marta,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
12372,2026-07-31 21:21:00,Viernes,21,Envío a domicilio,Barrio Norte,Cajero_3_Anomalo,Cliente_122,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
12373,2026-07-31 21:41:00,Viernes,21,Cliente al paso,Barrio Centro,Cajero_1,Cliente_102,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
12374,2026-07-31 21:32:00,Viernes,21,Cliente al paso,Barrio Centro,Cajero_1,Cliente_147,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
12375,2026-07-31 22:58:00,Viernes,22,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_133,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
12376,2026-07-31 23:50:00,Viernes,23,Cliente al paso,Barrio Centro,Cajero_2,Cliente_134,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
12377,2026-07-31 22:51:00,Viernes,22,Cliente al paso,Barrio Norte,Cajero_1,Cliente_101,Taco de Carnitas,3,5100.0,False,Carne de Cerdo Carnitas (kg),0.30000000000000004,Día Comercial Estándar,Despejado
12378,2026-07-31 22:01:00,Viernes,22,Cliente al paso,Zona Oeste,Cajero_3_Anomalo,Cliente_137,Taco al Pastor,3,4500.0,False,Carne Al Pastor (kg),0.30000000000000004,Día Comercial Estándar,Despejado
12379,2026-07-31 20:21:00,Viernes,20,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_121,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
12380,2026-07-31 21:42:00,Viernes,21,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_129,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
12381,2026-07-31 21:18:00,Viernes,21,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_112,Taco al Pastor,3,4500.0,False,Carne Al Pastor (kg),0.30000000000000004,Día Comercial Estándar,Despejado
12382,2026-07-31 23:29:00,Viernes,23,Cliente al paso,Barrio Centro,Cajero_1,Cliente_125,Taco de Carnitas,3,5100.0,False,Carne de Cerdo Carnitas (kg),0.30000000000000004,Día Comercial Estándar,Despejado
12383,2026-07-31 21:39:00,Viernes,21,Envío a domicilio,Zona Oeste,Cajero_1,Cliente_143,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12384,2026-07-31 21:42:00,Viernes,21,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_146,Taco de Carnitas,3,5100.0,False,Carne de Cerdo Carnitas (kg),0.30000000000000004,Día Comercial Estándar,Despejado
12385,2026-07-31 21:34:00,Viernes,21,Envío a domicilio,Zona Sur,Cajero_3_Anomalo,Cliente_120,Taco de Carnitas,1,1700.0,False,Carne de Cerdo Carnitas (kg),0.1,Día Comercial Estándar,Despejado
12386,2026-07-31 23:18:00,Viernes,23,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_VIP_Marta,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12387,2026-07-31 22:06:00,Viernes,22,Envío a domicilio,Zona Oeste,Cajero_1,Cliente_110,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
12388,2026-07-31 21:59:00,Viernes,21,Cliente al paso,Barrio Norte,Cajero_1,Cliente_113,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
12389,2026-07-31 20:01:00,Viernes,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_118,Agua de Horchata Grande,2,1800.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12390,2026-07-31 21:17:00,Viernes,21,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_103,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
12391,2026-07-31 20:46:00,Viernes,20,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_126,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
12392,2026-07-31 23:31:00,Viernes,23,Cliente al paso,Barrio Centro,Cajero_2,Cliente_129,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
12393,2026-07-31 22:56:00,Viernes,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_118,Taco al Pastor,3,4500.0,False,Carne Al Pastor (kg),0.30000000000000004,Día Comercial Estándar,Despejado
12394,2026-07-31 21:09:00,Viernes,21,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_129,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
12395,2026-07-31 20:23:00,Viernes,20,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_108,Taco de Asada,1,1800.0,False,Carne de Res Asada (kg),0.1,Día Comercial Estándar,Despejado
12396,2026-07-31 20:29:00,Viernes,20,Envío a domicilio,Barrio Norte,Cajero_1,Cliente_139,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
12397,2026-07-31 21:25:00,Viernes,21,Cliente al paso,Barrio Centro,Cajero_2,Cliente_122,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12398,2026-07-31 20:54:00,Viernes,20,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_106,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
12399,2026-07-31 23:57:00,Viernes,23,Cliente al paso,Barrio Centro,Cajero_1,Cliente_128,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
12400,2026-07-31 23:59:00,Viernes,23,Cliente al paso,Barrio Centro,Cajero_1,Cliente_117,Agua de Horchata Grande,3,2700.0,False,Bebidas (unidades),3.0,Día Comercial Estándar,Despejado
12401,2026-07-31 23:11:00,Viernes,23,Cliente al paso,Barrio Centro,Cajero_1,Cliente_106,Gaseosa en Lata,3,3600.0,False,Bebidas (unidades),3.0,Día Comercial Estándar,Despejado
12402,2026-07-31 22:36:00,Viernes,22,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_125,Taco de Barbacoa,1,1900.0,False,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
12403,2026-07-31 22:18:00,Viernes,22,Cliente al paso,Barrio Norte,Cajero_2,Cliente_108,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
12404,2026-07-31 22:01:00,Viernes,22,Envío a domicilio,Zona Oeste,Cajero_2,Cliente_148,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
12405,2026-07-31 22:58:00,Viernes,22,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_128,Taco al Pastor,4,6000.0,False,Carne Al Pastor (kg),0.4,Día Comercial Estándar,Despejado
12406,2026-07-31 20:11:00,Viernes,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_109,Taco de Barbacoa,2,3800.0,False,Carne de Barbacoa (kg),0.22,Día Comercial Estándar,Despejado
12407,2026-07-31 23:05:00,Viernes,23,Cliente al paso,Zona Sur,Cajero_1,Cliente_125,Gaseosa en Lata,1,1200.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12408,2026-07-31 22:54:00,Viernes,22,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_129,Taco al Pastor,2,3000.0,False,Carne Al Pastor (kg),0.2,Día Comercial Estándar,Despejado
12409,2026-07-31 20:32:00,Viernes,20,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_127,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12410,2026-07-31 22:37:00,Viernes,22,Envío a domicilio,Zona Oeste,Cajero_1,Cliente_126,Quesadilla Especial,2,4400.0,False,Queso Muzzarella (kg),0.3,Día Comercial Estándar,Despejado
12411,2026-07-31 21:33:00,Viernes,21,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_127,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
12412,2026-07-31 21:23:00,Viernes,21,Cliente al paso,Barrio Centro,Cajero_1,Cliente_101,Taco al Pastor,1,1500.0,False,Carne Al Pastor (kg),0.1,Día Comercial Estándar,Despejado
12413,2026-07-31 22:02:00,Viernes,22,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_101,Taco de Asada,2,0.0,True,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
12414,2026-07-31 22:20:00,Viernes,22,Envío a domicilio,Zona Sur,Cajero_3_Anomalo,Cliente_142,Taco de Barbacoa,1,0.0,True,Carne de Barbacoa (kg),0.11,Día Comercial Estándar,Despejado
12415,2026-07-31 20:45:00,Viernes,20,Envío a domicilio,Barrio Centro,Cajero_2,Cliente_118,Quesadilla Especial,3,6600.0,False,Queso Muzzarella (kg),0.44999999999999996,Día Comercial Estándar,Despejado
12416,2026-07-31 23:52:00,Viernes,23,Cliente al paso,Barrio Centro,Cajero_3_Anomalo,Cliente_122,Agua de Horchata Grande,4,3600.0,False,Bebidas (unidades),4.0,Día Comercial Estándar,Despejado
12417,2026-07-31 22:59:00,Viernes,22,Cliente al paso,Barrio Norte,Cajero_2,Cliente_136,Gaseosa en Lata,2,2400.0,False,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12418,2026-07-31 23:41:00,Viernes,23,Cliente al paso,Zona Oeste,Cajero_1,Cliente_108,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
12419,2026-07-31 22:06:00,Viernes,22,Cliente al paso,Barrio Norte,Cajero_3_Anomalo,Cliente_146,Gaseosa en Lata,2,0.0,True,Bebidas (unidades),2.0,Día Comercial Estándar,Despejado
12420,2026-07-31 22:13:00,Viernes,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_138,Taco de Asada,1,1800.0,False,Carne de Res Asada (kg),0.1,Día Comercial Estándar,Despejado
12421,2026-07-31 21:42:00,Viernes,21,Envío a domicilio,Barrio Centro,Cajero_1,Cliente_111,Taco de Carnitas,2,3400.0,False,Carne de Cerdo Carnitas (kg),0.2,Día Comercial Estándar,Despejado
12422,2026-07-31 22:54:00,Viernes,22,Cliente al paso,Zona Oeste,Cajero_1,Cliente_106,Quesadilla Especial,1,2200.0,False,Queso Muzzarella (kg),0.15,Día Comercial Estándar,Despejado
12423,2026-07-31 21:50:00,Viernes,21,Envío a domicilio,Barrio Norte,Cajero_2,Cliente_142,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
12424,2026-07-31 22:38:00,Viernes,22,Envío a domicilio,Barrio Centro,Cajero_3_Anomalo,Cliente_139,Taco de Asada,2,3600.0,False,Carne de Res Asada (kg),0.2,Día Comercial Estándar,Despejado
12425,2026-07-31 22:40:00,Viernes,22,Cliente al paso,Barrio Norte,Cajero_1,Cliente_108,Agua de Horchata Grande,1,900.0,False,Bebidas (unidades),1.0,Día Comercial Estándar,Despejado
12426,2026-07-31 21:36:00,Viernes,21,Cliente al paso,Barrio Norte,Cajero_2,Cliente_138,Taco al Pastor,3,4500.0,False,Carne Al Pastor (kg),0.30000000000000004,Día Comercial Estándar,Despejado
